t, v, gamma, h
2919.52, 11.4766, -1.5708, 38077.4
2919.62, 11.4762, -1.5708, 38076.3
2919.72, 11.4759, -1.5708, 38075.1
2919.82, 11.4755, -1.5708, 38074
2919.92, 11.4752, -1.5708, 38072.8
2920.02, 11.4749, -1.5708, 38071.7
2920.12, 11.4745, -1.5708, 38070.5
2920.22, 11.4742, -1.5708, 38069.4
2920.32, 11.4738, -1.5708, 38068.2
2920.42, 11.4735, -1.5708, 38067.1
2920.52, 11.4732, -1.5708, 38065.9
2920.62, 11.4728, -1.5708, 38064.8
2920.72, 11.4725, -1.5708, 38063.6
2920.82, 11.4721, -1.5708, 38062.5
2920.92, 11.4718, -1.5708, 38061.3
2921.02, 11.4715, -1.5708, 38060.2
2921.12, 11.4711, -1.5708, 38059.1
2921.22, 11.4708, -1.5708, 38057.9
2921.32, 11.4704, -1.5708, 38056.8
2921.42, 11.4701, -1.5708, 38055.6
2921.52, 11.4698, -1.5708, 38054.5
2921.62, 11.4694, -1.5708, 38053.3
2921.72, 11.4691, -1.5708, 38052.2
2921.82, 11.4687, -1.5708, 38051
2921.92, 11.4684, -1.5708, 38049.9
2922.02, 11.4681, -1.5708, 38048.7
2922.12, 11.4677, -1.5708, 38047.6
2922.22, 11.4674, -1.5708, 38046.4
2922.32, 11.467, -1.5708, 38045.3
2922.42, 11.4667, -1.5708, 38044.1
2922.52, 11.4664, -1.5708, 38043
2922.62, 11.466, -1.5708, 38041.9
2922.72, 11.4657, -1.5708, 38040.7
2922.82, 11.4654, -1.5708, 38039.6
2922.92, 11.465, -1.5708, 38038.4
2923.02, 11.4647, -1.5708, 38037.3
2923.12, 11.4643, -1.5708, 38036.1
2923.22, 11.464, -1.5708, 38035
2923.32, 11.4637, -1.5708, 38033.8
2923.42, 11.4633, -1.5708, 38032.7
2923.52, 11.463, -1.5708, 38031.5
2923.62, 11.4626, -1.5708, 38030.4
2923.72, 11.4623, -1.5708, 38029.2
2923.82, 11.462, -1.5708, 38028.1
2923.92, 11.4616, -1.5708, 38026.9
2924.02, 11.4613, -1.5708, 38025.8
2924.12, 11.4609, -1.5708, 38024.7
2924.22, 11.4606, -1.5708, 38023.5
2924.32, 11.4603, -1.5708, 38022.4
2924.42, 11.4599, -1.5708, 38021.2
2924.52, 11.4596, -1.5708, 38020.1
2924.62, 11.4592, -1.5708, 38018.9
2924.72, 11.4589, -1.5708, 38017.8
2924.82, 11.4586, -1.5708, 38016.6
2924.92, 11.4582, -1.5708, 38015.5
2925.02, 11.4579, -1.5708, 38014.3
2925.12, 11.4576, -1.5708, 38013.2
2925.22, 11.4572, -1.5708, 38012.1
2925.32, 11.4569, -1.5708, 38010.9
2925.42, 11.4565, -1.5708, 38009.8
2925.52, 11.4562, -1.5708, 38008.6
2925.62, 11.4559, -1.5708, 38007.5
2925.72, 11.4555, -1.5708, 38006.3
2925.82, 11.4552, -1.5708, 38005.2
2925.92, 11.4548, -1.5708, 38004
2926.02, 11.4545, -1.5708, 38002.9
2926.12, 11.4542, -1.5708, 38001.7
2926.22, 11.4538, -1.5708, 38000.6
2926.32, 11.4535, -1.5708, 37999.4
2926.42, 11.4532, -1.5708, 37998.3
2926.52, 11.4528, -1.5708, 37997.2
2926.62, 11.4525, -1.5708, 37996
2926.72, 11.4521, -1.5708, 37994.9
2926.82, 11.4518, -1.5708, 37993.7
2926.92, 11.4515, -1.5708, 37992.6
2927.02, 11.4511, -1.5708, 37991.4
2927.12, 11.4508, -1.5708, 37990.3
2927.22, 11.4504, -1.5708, 37989.1
2927.32, 11.4501, -1.5708, 37988
2927.42, 11.4498, -1.5708, 37986.9
2927.52, 11.4494, -1.5708, 37985.7
2927.62, 11.4491, -1.5708, 37984.6
2927.72, 11.4488, -1.5708, 37983.4
2927.82, 11.4484, -1.5708, 37982.3
2927.92, 11.4481, -1.5708, 37981.1
2928.02, 11.4477, -1.5708, 37980
2928.12, 11.4474, -1.5708, 37978.8
2928.22, 11.4471, -1.5708, 37977.7
2928.32, 11.4467, -1.5708, 37976.5
2928.42, 11.4464, -1.5708, 37975.4
2928.52, 11.446, -1.5708, 37974.3
2928.62, 11.4457, -1.5708, 37973.1
2928.72, 11.4454, -1.5708, 37972
2928.82, 11.445, -1.5708, 37970.8
2928.92, 11.4447, -1.5708, 37969.7
2929.02, 11.4444, -1.5708, 37968.5
2929.12, 11.444, -1.5708, 37967.4
2929.22, 11.4437, -1.5708, 37966.2
2929.32, 11.4433, -1.5708, 37965.1
2929.42, 11.443, -1.5708, 37964
2929.52, 11.4427, -1.5708, 37962.8
2929.62, 11.4423, -1.5708, 37961.7
2929.72, 11.442, -1.5708, 37960.5
2929.82, 11.4417, -1.5708, 37959.4
2929.92, 11.4413, -1.5708, 37958.2
2930.02, 11.441, -1.5708, 37957.1
2930.12, 11.4406, -1.5708, 37956
2930.22, 11.4403, -1.5708, 37954.8
2930.32, 11.44, -1.5708, 37953.7
2930.42, 11.4396, -1.5708, 37952.5
2930.52, 11.4393, -1.5708, 37951.4
2930.62, 11.439, -1.5708, 37950.2
2930.72, 11.4386, -1.5708, 37949.1
2930.82, 11.4383, -1.5708, 37947.9
2930.92, 11.4379, -1.5708, 37946.8
2931.02, 11.4376, -1.5708, 37945.7
2931.12, 11.4373, -1.5708, 37944.5
2931.22, 11.4369, -1.5708, 37943.4
2931.32, 11.4366, -1.5708, 37942.2
2931.42, 11.4363, -1.5708, 37941.1
2931.52, 11.4359, -1.5708, 37939.9
2931.62, 11.4356, -1.5708, 37938.8
2931.72, 11.4352, -1.5708, 37937.6
2931.82, 11.4349, -1.5708, 37936.5
2931.92, 11.4346, -1.5708, 37935.4
2932.02, 11.4342, -1.5708, 37934.2
2932.12, 11.4339, -1.5708, 37933.1
2932.22, 11.4336, -1.5708, 37931.9
2932.32, 11.4332, -1.5708, 37930.8
2932.42, 11.4329, -1.5708, 37929.6
2932.52, 11.4325, -1.5708, 37928.5
2932.62, 11.4322, -1.5708, 37927.4
2932.72, 11.4319, -1.5708, 37926.2
2932.82, 11.4315, -1.5708, 37925.1
2932.92, 11.4312, -1.5708, 37923.9
2933.02, 11.4309, -1.5708, 37922.8
2933.12, 11.4305, -1.5708, 37921.6
2933.22, 11.4302, -1.5708, 37920.5
2933.32, 11.4298, -1.5708, 37919.4
2933.42, 11.4295, -1.5708, 37918.2
2933.52, 11.4292, -1.5708, 37917.1
2933.62, 11.4288, -1.5708, 37915.9
2933.72, 11.4285, -1.5708, 37914.8
2933.82, 11.4282, -1.5708, 37913.6
2933.92, 11.4278, -1.5708, 37912.5
2934.02, 11.4275, -1.5708, 37911.4
2934.12, 11.4271, -1.5708, 37910.2
2934.22, 11.4268, -1.5708, 37909.1
2934.32, 11.4265, -1.5708, 37907.9
2934.42, 11.4261, -1.5708, 37906.8
2934.52, 11.4258, -1.5708, 37905.6
2934.62, 11.4255, -1.5708, 37904.5
2934.72, 11.4251, -1.5708, 37903.4
2934.82, 11.4248, -1.5708, 37902.2
2934.92, 11.4245, -1.5708, 37901.1
2935.02, 11.4241, -1.5708, 37899.9
2935.12, 11.4238, -1.5708, 37898.8
2935.22, 11.4234, -1.5708, 37897.6
2935.32, 11.4231, -1.5708, 37896.5
2935.42, 11.4228, -1.5708, 37895.4
2935.52, 11.4224, -1.5708, 37894.2
2935.62, 11.4221, -1.5708, 37893.1
2935.72, 11.4218, -1.5708, 37891.9
2935.82, 11.4214, -1.5708, 37890.8
2935.92, 11.4211, -1.5708, 37889.7
2936.02, 11.4207, -1.5708, 37888.5
2936.12, 11.4204, -1.5708, 37887.4
2936.22, 11.4201, -1.5708, 37886.2
2936.32, 11.4197, -1.5708, 37885.1
2936.42, 11.4194, -1.5708, 37883.9
2936.52, 11.4191, -1.5708, 37882.8
2936.62, 11.4187, -1.5708, 37881.7
2936.72, 11.4184, -1.5708, 37880.5
2936.82, 11.4181, -1.5708, 37879.4
2936.92, 11.4177, -1.5708, 37878.2
2937.02, 11.4174, -1.5708, 37877.1
2937.12, 11.417, -1.5708, 37875.9
2937.22, 11.4167, -1.5708, 37874.8
2937.32, 11.4164, -1.5708, 37873.7
2937.42, 11.416, -1.5708, 37872.5
2937.52, 11.4157, -1.5708, 37871.4
2937.62, 11.4154, -1.5708, 37870.2
2937.72, 11.415, -1.5708, 37869.1
2937.82, 11.4147, -1.5708, 37868
2937.92, 11.4144, -1.5708, 37866.8
2938.02, 11.414, -1.5708, 37865.7
2938.12, 11.4137, -1.5708, 37864.5
2938.22, 11.4133, -1.5708, 37863.4
2938.32, 11.413, -1.5708, 37862.3
2938.42, 11.4127, -1.5708, 37861.1
2938.52, 11.4123, -1.5708, 37860
2938.62, 11.412, -1.5708, 37858.8
2938.72, 11.4117, -1.5708, 37857.7
2938.82, 11.4113, -1.5708, 37856.5
2938.92, 11.411, -1.5708, 37855.4
2939.02, 11.4107, -1.5708, 37854.3
2939.12, 11.4103, -1.5708, 37853.1
2939.22, 11.41, -1.5708, 37852
2939.32, 11.4097, -1.5708, 37850.8
2939.42, 11.4093, -1.5708, 37849.7
2939.52, 11.409, -1.5708, 37848.6
2939.62, 11.4086, -1.5708, 37847.4
2939.72, 11.4083, -1.5708, 37846.3
2939.82, 11.408, -1.5708, 37845.1
2939.92, 11.4076, -1.5708, 37844
2940.02, 11.4073, -1.5708, 37842.9
2940.12, 11.407, -1.5708, 37841.7
2940.22, 11.4066, -1.5708, 37840.6
2940.32, 11.4063, -1.5708, 37839.4
2940.42, 11.406, -1.5708, 37838.3
2940.52, 11.4056, -1.5708, 37837.2
2940.62, 11.4053, -1.5708, 37836
2940.72, 11.405, -1.5708, 37834.9
2940.82, 11.4046, -1.5708, 37833.7
2940.92, 11.4043, -1.5708, 37832.6
2941.02, 11.4039, -1.5708, 37831.4
2941.12, 11.4036, -1.5708, 37830.3
2941.22, 11.4033, -1.5708, 37829.2
2941.32, 11.4029, -1.5708, 37828
2941.42, 11.4026, -1.5708, 37826.9
2941.52, 11.4023, -1.5708, 37825.7
2941.62, 11.4019, -1.5708, 37824.6
2941.72, 11.4016, -1.5708, 37823.5
2941.82, 11.4013, -1.5708, 37822.3
2941.92, 11.4009, -1.5708, 37821.2
2942.02, 11.4006, -1.5708, 37820
2942.12, 11.4003, -1.5708, 37818.9
2942.22, 11.3999, -1.5708, 37817.8
2942.32, 11.3996, -1.5708, 37816.6
2942.42, 11.3992, -1.5708, 37815.5
2942.52, 11.3989, -1.5708, 37814.3
2942.62, 11.3986, -1.5708, 37813.2
2942.72, 11.3982, -1.5708, 37812.1
2942.82, 11.3979, -1.5708, 37810.9
2942.92, 11.3976, -1.5708, 37809.8
2943.02, 11.3972, -1.5708, 37808.6
2943.12, 11.3969, -1.5708, 37807.5
2943.22, 11.3966, -1.5708, 37806.4
2943.32, 11.3962, -1.5708, 37805.2
2943.42, 11.3959, -1.5708, 37804.1
2943.52, 11.3956, -1.5708, 37802.9
2943.62, 11.3952, -1.5708, 37801.8
2943.72, 11.3949, -1.5708, 37800.7
2943.82, 11.3946, -1.5708, 37799.5
2943.92, 11.3942, -1.5708, 37798.4
2944.02, 11.3939, -1.5708, 37797.3
2944.12, 11.3935, -1.5708, 37796.1
2944.22, 11.3932, -1.5708, 37795
2944.32, 11.3929, -1.5708, 37793.8
2944.42, 11.3925, -1.5708, 37792.7
2944.52, 11.3922, -1.5708, 37791.6
2944.62, 11.3919, -1.5708, 37790.4
2944.72, 11.3915, -1.5708, 37789.3
2944.82, 11.3912, -1.5708, 37788.1
2944.92, 11.3909, -1.5708, 37787
2945.02, 11.3905, -1.5708, 37785.9
2945.12, 11.3902, -1.5708, 37784.7
2945.22, 11.3899, -1.5708, 37783.6
2945.32, 11.3895, -1.5708, 37782.4
2945.42, 11.3892, -1.5708, 37781.3
2945.52, 11.3889, -1.5708, 37780.2
2945.62, 11.3885, -1.5708, 37779
2945.72, 11.3882, -1.5708, 37777.9
2945.82, 11.3879, -1.5708, 37776.7
2945.92, 11.3875, -1.5708, 37775.6
2946.02, 11.3872, -1.5708, 37774.5
2946.12, 11.3869, -1.5708, 37773.3
2946.22, 11.3865, -1.5708, 37772.2
2946.32, 11.3862, -1.5708, 37771.1
2946.42, 11.3858, -1.5708, 37769.9
2946.52, 11.3855, -1.5708, 37768.8
2946.62, 11.3852, -1.5708, 37767.6
2946.72, 11.3848, -1.5708, 37766.5
2946.82, 11.3845, -1.5708, 37765.4
2946.92, 11.3842, -1.5708, 37764.2
2947.02, 11.3838, -1.5708, 37763.1
2947.12, 11.3835, -1.5708, 37761.9
2947.22, 11.3832, -1.5708, 37760.8
2947.32, 11.3828, -1.5708, 37759.7
2947.42, 11.3825, -1.5708, 37758.5
2947.52, 11.3822, -1.5708, 37757.4
2947.62, 11.3818, -1.5708, 37756.3
2947.72, 11.3815, -1.5708, 37755.1
2947.82, 11.3812, -1.5708, 37754
2947.92, 11.3808, -1.5708, 37752.8
2948.02, 11.3805, -1.5708, 37751.7
2948.12, 11.3802, -1.5708, 37750.6
2948.22, 11.3798, -1.5708, 37749.4
2948.32, 11.3795, -1.5708, 37748.3
2948.42, 11.3792, -1.5708, 37747.2
2948.52, 11.3788, -1.5708, 37746
2948.62, 11.3785, -1.5708, 37744.9
2948.72, 11.3782, -1.5708, 37743.7
2948.82, 11.3778, -1.5708, 37742.6
2948.92, 11.3775, -1.5708, 37741.5
2949.02, 11.3772, -1.5708, 37740.3
2949.12, 11.3768, -1.5708, 37739.2
2949.22, 11.3765, -1.5708, 37738
2949.32, 11.3762, -1.5708, 37736.9
2949.42, 11.3758, -1.5708, 37735.8
2949.52, 11.3755, -1.5708, 37734.6
2949.62, 11.3752, -1.5708, 37733.5
2949.72, 11.3748, -1.5708, 37732.4
2949.82, 11.3745, -1.5708, 37731.2
2949.92, 11.3742, -1.5708, 37730.1
2950.02, 11.3738, -1.5708, 37728.9
2950.12, 11.3735, -1.5708, 37727.8
2950.22, 11.3732, -1.5708, 37726.7
2950.32, 11.3728, -1.5708, 37725.5
2950.42, 11.3725, -1.5708, 37724.4
2950.52, 11.3722, -1.5708, 37723.3
2950.62, 11.3718, -1.5708, 37722.1
2950.72, 11.3715, -1.5708, 37721
2950.82, 11.3711, -1.5708, 37719.9
2950.92, 11.3708, -1.5708, 37718.7
2951.02, 11.3705, -1.5708, 37717.6
2951.12, 11.3701, -1.5708, 37716.4
2951.22, 11.3698, -1.5708, 37715.3
2951.32, 11.3695, -1.5708, 37714.2
2951.42, 11.3691, -1.5708, 37713
2951.52, 11.3688, -1.5708, 37711.9
2951.62, 11.3685, -1.5708, 37710.8
2951.72, 11.3681, -1.5708, 37709.6
2951.82, 11.3678, -1.5708, 37708.5
2951.92, 11.3675, -1.5708, 37707.3
2952.02, 11.3671, -1.5708, 37706.2
2952.12, 11.3668, -1.5708, 37705.1
2952.22, 11.3665, -1.5708, 37703.9
2952.32, 11.3661, -1.5708, 37702.8
2952.42, 11.3658, -1.5708, 37701.7
2952.52, 11.3655, -1.5708, 37700.5
2952.62, 11.3651, -1.5708, 37699.4
2952.72, 11.3648, -1.5708, 37698.3
2952.82, 11.3645, -1.5708, 37697.1
2952.92, 11.3641, -1.5708, 37696
2953.02, 11.3638, -1.5708, 37694.8
2953.12, 11.3635, -1.5708, 37693.7
2953.22, 11.3631, -1.5708, 37692.6
2953.32, 11.3628, -1.5708, 37691.4
2953.42, 11.3625, -1.5708, 37690.3
2953.52, 11.3621, -1.5708, 37689.2
2953.62, 11.3618, -1.5708, 37688
2953.72, 11.3615, -1.5708, 37686.9
2953.82, 11.3611, -1.5708, 37685.8
2953.92, 11.3608, -1.5708, 37684.6
2954.02, 11.3605, -1.5708, 37683.5
2954.12, 11.3601, -1.5708, 37682.3
2954.22, 11.3598, -1.5708, 37681.2
2954.32, 11.3595, -1.5708, 37680.1
2954.42, 11.3592, -1.5708, 37678.9
2954.52, 11.3588, -1.5708, 37677.8
2954.62, 11.3585, -1.5708, 37676.7
2954.72, 11.3582, -1.5708, 37675.5
2954.82, 11.3578, -1.5708, 37674.4
2954.92, 11.3575, -1.5708, 37673.3
2955.02, 11.3572, -1.5708, 37672.1
2955.12, 11.3568, -1.5708, 37671
2955.22, 11.3565, -1.5708, 37669.8
2955.32, 11.3562, -1.5708, 37668.7
2955.42, 11.3558, -1.5708, 37667.6
2955.52, 11.3555, -1.5708, 37666.4
2955.62, 11.3552, -1.5708, 37665.3
2955.72, 11.3548, -1.5708, 37664.2
2955.82, 11.3545, -1.5708, 37663
2955.92, 11.3542, -1.5708, 37661.9
2956.02, 11.3538, -1.5708, 37660.8
2956.12, 11.3535, -1.5708, 37659.6
2956.22, 11.3532, -1.5708, 37658.5
2956.32, 11.3528, -1.5708, 37657.4
2956.42, 11.3525, -1.5708, 37656.2
2956.52, 11.3522, -1.5708, 37655.1
2956.62, 11.3518, -1.5708, 37654
2956.72, 11.3515, -1.5708, 37652.8
2956.82, 11.3512, -1.5708, 37651.7
2956.92, 11.3508, -1.5708, 37650.5
2957.02, 11.3505, -1.5708, 37649.4
2957.12, 11.3502, -1.5708, 37648.3
2957.22, 11.3498, -1.5708, 37647.1
2957.32, 11.3495, -1.5708, 37646
2957.42, 11.3492, -1.5708, 37644.9
2957.52, 11.3488, -1.5708, 37643.7
2957.62, 11.3485, -1.5708, 37642.6
2957.72, 11.3482, -1.5708, 37641.5
2957.82, 11.3478, -1.5708, 37640.3
2957.92, 11.3475, -1.5708, 37639.2
2958.02, 11.3472, -1.5708, 37638.1
2958.12, 11.3468, -1.5708, 37636.9
2958.22, 11.3465, -1.5708, 37635.8
2958.32, 11.3462, -1.5708, 37634.7
2958.42, 11.3458, -1.5708, 37633.5
2958.52, 11.3455, -1.5708, 37632.4
2958.62, 11.3452, -1.5708, 37631.3
2958.72, 11.3449, -1.5708, 37630.1
2958.82, 11.3445, -1.5708, 37629
2958.92, 11.3442, -1.5708, 37627.9
2959.02, 11.3439, -1.5708, 37626.7
2959.12, 11.3435, -1.5708, 37625.6
2959.22, 11.3432, -1.5708, 37624.5
2959.32, 11.3429, -1.5708, 37623.3
2959.42, 11.3425, -1.5708, 37622.2
2959.52, 11.3422, -1.5708, 37621
2959.62, 11.3419, -1.5708, 37619.9
2959.72, 11.3415, -1.5708, 37618.8
2959.82, 11.3412, -1.5708, 37617.6
2959.92, 11.3409, -1.5708, 37616.5
2960.02, 11.3405, -1.5708, 37615.4
2960.12, 11.3402, -1.5708, 37614.2
2960.22, 11.3399, -1.5708, 37613.1
2960.32, 11.3395, -1.5708, 37612
2960.42, 11.3392, -1.5708, 37610.8
2960.52, 11.3389, -1.5708, 37609.7
2960.62, 11.3385, -1.5708, 37608.6
2960.72, 11.3382, -1.5708, 37607.4
2960.82, 11.3379, -1.5708, 37606.3
2960.92, 11.3375, -1.5708, 37605.2
2961.02, 11.3372, -1.5708, 37604
2961.12, 11.3369, -1.5708, 37602.9
2961.22, 11.3366, -1.5708, 37601.8
2961.32, 11.3362, -1.5708, 37600.6
2961.42, 11.3359, -1.5708, 37599.5
2961.52, 11.3356, -1.5708, 37598.4
2961.62, 11.3352, -1.5708, 37597.2
2961.72, 11.3349, -1.5708, 37596.1
2961.82, 11.3346, -1.5708, 37595
2961.92, 11.3342, -1.5708, 37593.8
2962.02, 11.3339, -1.5708, 37592.7
2962.12, 11.3336, -1.5708, 37591.6
2962.22, 11.3332, -1.5708, 37590.4
2962.32, 11.3329, -1.5708, 37589.3
2962.42, 11.3326, -1.5708, 37588.2
2962.52, 11.3322, -1.5708, 37587
2962.62, 11.3319, -1.5708, 37585.9
2962.72, 11.3316, -1.5708, 37584.8
2962.82, 11.3313, -1.5708, 37583.6
2962.92, 11.3309, -1.5708, 37582.5
2963.02, 11.3306, -1.5708, 37581.4
2963.12, 11.3303, -1.5708, 37580.2
2963.22, 11.3299, -1.5708, 37579.1
2963.32, 11.3296, -1.5708, 37578
2963.42, 11.3293, -1.5708, 37576.8
2963.52, 11.3289, -1.5708, 37575.7
2963.62, 11.3286, -1.5708, 37574.6
2963.72, 11.3283, -1.5708, 37573.4
2963.82, 11.3279, -1.5708, 37572.3
2963.92, 11.3276, -1.5708, 37571.2
2964.02, 11.3273, -1.5708, 37570
2964.12, 11.3269, -1.5708, 37568.9
2964.22, 11.3266, -1.5708, 37567.8
2964.32, 11.3263, -1.5708, 37566.6
2964.42, 11.326, -1.5708, 37565.5
2964.52, 11.3256, -1.5708, 37564.4
2964.62, 11.3253, -1.5708, 37563.2
2964.72, 11.325, -1.5708, 37562.1
2964.82, 11.3246, -1.5708, 37561
2964.92, 11.3243, -1.5708, 37559.8
2965.02, 11.324, -1.5708, 37558.7
2965.12, 11.3236, -1.5708, 37557.6
2965.22, 11.3233, -1.5708, 37556.5
2965.32, 11.323, -1.5708, 37555.3
2965.42, 11.3226, -1.5708, 37554.2
2965.52, 11.3223, -1.5708, 37553.1
2965.62, 11.322, -1.5708, 37551.9
2965.72, 11.3217, -1.5708, 37550.8
2965.82, 11.3213, -1.5708, 37549.7
2965.92, 11.321, -1.5708, 37548.5
2966.02, 11.3207, -1.5708, 37547.4
2966.12, 11.3203, -1.5708, 37546.3
2966.22, 11.32, -1.5708, 37545.1
2966.32, 11.3197, -1.5708, 37544
2966.42, 11.3193, -1.5708, 37542.9
2966.52, 11.319, -1.5708, 37541.7
2966.62, 11.3187, -1.5708, 37540.6
2966.72, 11.3183, -1.5708, 37539.5
2966.82, 11.318, -1.5708, 37538.3
2966.92, 11.3177, -1.5708, 37537.2
2967.02, 11.3174, -1.5708, 37536.1
2967.12, 11.317, -1.5708, 37534.9
2967.22, 11.3167, -1.5708, 37533.8
2967.32, 11.3164, -1.5708, 37532.7
2967.42, 11.316, -1.5708, 37531.5
2967.52, 11.3157, -1.5708, 37530.4
2967.62, 11.3154, -1.5708, 37529.3
2967.72, 11.315, -1.5708, 37528.2
2967.82, 11.3147, -1.5708, 37527
2967.92, 11.3144, -1.5708, 37525.9
2968.02, 11.314, -1.5708, 37524.8
2968.12, 11.3137, -1.5708, 37523.6
2968.22, 11.3134, -1.5708, 37522.5
2968.32, 11.3131, -1.5708, 37521.4
2968.42, 11.3127, -1.5708, 37520.2
2968.52, 11.3124, -1.5708, 37519.1
2968.62, 11.3121, -1.5708, 37518
2968.72, 11.3117, -1.5708, 37516.8
2968.82, 11.3114, -1.5708, 37515.7
2968.92, 11.3111, -1.5708, 37514.6
2969.02, 11.3107, -1.5708, 37513.4
2969.12, 11.3104, -1.5708, 37512.3
2969.22, 11.3101, -1.5708, 37511.2
2969.32, 11.3098, -1.5708, 37510.1
2969.42, 11.3094, -1.5708, 37508.9
2969.52, 11.3091, -1.5708, 37507.8
2969.62, 11.3088, -1.5708, 37506.7
2969.72, 11.3084, -1.5708, 37505.5
2969.82, 11.3081, -1.5708, 37504.4
2969.92, 11.3078, -1.5708, 37503.3
2970.02, 11.3074, -1.5708, 37502.1
2970.12, 11.3071, -1.5708, 37501
2970.22, 11.3068, -1.5708, 37499.9
2970.32, 11.3065, -1.5708, 37498.7
2970.42, 11.3061, -1.5708, 37497.6
2970.52, 11.3058, -1.5708, 37496.5
2970.62, 11.3055, -1.5708, 37495.4
2970.72, 11.3051, -1.5708, 37494.2
2970.82, 11.3048, -1.5708, 37493.1
2970.92, 11.3045, -1.5708, 37492
2971.02, 11.3041, -1.5708, 37490.8
2971.12, 11.3038, -1.5708, 37489.7
2971.22, 11.3035, -1.5708, 37488.6
2971.32, 11.3032, -1.5708, 37487.4
2971.42, 11.3028, -1.5708, 37486.3
2971.52, 11.3025, -1.5708, 37485.2
2971.62, 11.3022, -1.5708, 37484
2971.72, 11.3018, -1.5708, 37482.9
2971.82, 11.3015, -1.5708, 37481.8
2971.92, 11.3012, -1.5708, 37480.7
2972.02, 11.3009, -1.5708, 37479.5
2972.12, 11.3005, -1.5708, 37478.4
2972.22, 11.3002, -1.5708, 37477.3
2972.32, 11.2999, -1.5708, 37476.1
2972.42, 11.2995, -1.5708, 37475
2972.52, 11.2992, -1.5708, 37473.9
2972.62, 11.2989, -1.5708, 37472.7
2972.72, 11.2985, -1.5708, 37471.6
2972.82, 11.2982, -1.5708, 37470.5
2972.92, 11.2979, -1.5708, 37469.4
2973.02, 11.2976, -1.5708, 37468.2
2973.12, 11.2972, -1.5708, 37467.1
2973.22, 11.2969, -1.5708, 37466
2973.32, 11.2966, -1.5708, 37464.8
2973.42, 11.2962, -1.5708, 37463.7
2973.52, 11.2959, -1.5708, 37462.6
2973.62, 11.2956, -1.5708, 37461.5
2973.72, 11.2953, -1.5708, 37460.3
2973.82, 11.2949, -1.5708, 37459.2
2973.92, 11.2946, -1.5708, 37458.1
2974.02, 11.2943, -1.5708, 37456.9
2974.12, 11.2939, -1.5708, 37455.8
2974.22, 11.2936, -1.5708, 37454.7
2974.32, 11.2933, -1.5708, 37453.5
2974.42, 11.2929, -1.5708, 37452.4
2974.52, 11.2926, -1.5708, 37451.3
2974.62, 11.2923, -1.5708, 37450.2
2974.72, 11.292, -1.5708, 37449
2974.82, 11.2916, -1.5708, 37447.9
2974.92, 11.2913, -1.5708, 37446.8
2975.02, 11.291, -1.5708, 37445.6
2975.12, 11.2906, -1.5708, 37444.5
2975.22, 11.2903, -1.5708, 37443.4
2975.32, 11.29, -1.5708, 37442.3
2975.42, 11.2897, -1.5708, 37441.1
2975.52, 11.2893, -1.5708, 37440
2975.62, 11.289, -1.5708, 37438.9
2975.72, 11.2887, -1.5708, 37437.7
2975.82, 11.2883, -1.5708, 37436.6
2975.92, 11.288, -1.5708, 37435.5
2976.02, 11.2877, -1.5708, 37434.4
2976.12, 11.2874, -1.5708, 37433.2
2976.22, 11.287, -1.5708, 37432.1
2976.32, 11.2867, -1.5708, 37431
2976.42, 11.2864, -1.5708, 37429.8
2976.52, 11.286, -1.5708, 37428.7
2976.62, 11.2857, -1.5708, 37427.6
2976.72, 11.2854, -1.5708, 37426.5
2976.82, 11.2851, -1.5708, 37425.3
2976.92, 11.2847, -1.5708, 37424.2
2977.02, 11.2844, -1.5708, 37423.1
2977.12, 11.2841, -1.5708, 37421.9
2977.22, 11.2837, -1.5708, 37420.8
2977.32, 11.2834, -1.5708, 37419.7
2977.42, 11.2831, -1.5708, 37418.6
2977.52, 11.2828, -1.5708, 37417.4
2977.62, 11.2824, -1.5708, 37416.3
2977.72, 11.2821, -1.5708, 37415.2
2977.82, 11.2818, -1.5708, 37414
2977.92, 11.2814, -1.5708, 37412.9
2978.02, 11.2811, -1.5708, 37411.8
2978.12, 11.2808, -1.5708, 37410.7
2978.22, 11.2805, -1.5708, 37409.5
2978.32, 11.2801, -1.5708, 37408.4
2978.42, 11.2798, -1.5708, 37407.3
2978.52, 11.2795, -1.5708, 37406.1
2978.62, 11.2791, -1.5708, 37405
2978.72, 11.2788, -1.5708, 37403.9
2978.82, 11.2785, -1.5708, 37402.8
2978.92, 11.2782, -1.5708, 37401.6
2979.02, 11.2778, -1.5708, 37400.5
2979.12, 11.2775, -1.5708, 37399.4
2979.22, 11.2772, -1.5708, 37398.2
2979.32, 11.2768, -1.5708, 37397.1
2979.42, 11.2765, -1.5708, 37396
2979.52, 11.2762, -1.5708, 37394.9
2979.62, 11.2759, -1.5708, 37393.7
2979.72, 11.2755, -1.5708, 37392.6
2979.82, 11.2752, -1.5708, 37391.5
2979.92, 11.2749, -1.5708, 37390.4
2980.02, 11.2745, -1.5708, 37389.2
2980.12, 11.2742, -1.5708, 37388.1
2980.22, 11.2739, -1.5708, 37387
2980.32, 11.2736, -1.5708, 37385.8
2980.42, 11.2732, -1.5708, 37384.7
2980.52, 11.2729, -1.5708, 37383.6
2980.62, 11.2726, -1.5708, 37382.5
2980.72, 11.2723, -1.5708, 37381.3
2980.82, 11.2719, -1.5708, 37380.2
2980.92, 11.2716, -1.5708, 37379.1
