t, v, gamma, h
2650.92, 13.243, -1.5708, 46838.2
2651.02, 13.2425, -1.5708, 46836.9
2651.12, 13.2419, -1.5708, 46835.5
2651.22, 13.2413, -1.5708, 46834.2
2651.32, 13.2407, -1.5708, 46832.9
2651.42, 13.2402, -1.5708, 46831.6
2651.52, 13.2396, -1.5708, 46830.2
2651.62, 13.239, -1.5708, 46828.9
2651.72, 13.2384, -1.5708, 46827.6
2651.82, 13.2379, -1.5708, 46826.3
2651.92, 13.2373, -1.5708, 46825
2652.02, 13.2367, -1.5708, 46823.6
2652.12, 13.2361, -1.5708, 46822.3
2652.22, 13.2356, -1.5708, 46821
2652.32, 13.235, -1.5708, 46819.7
2652.42, 13.2344, -1.5708, 46818.3
2652.52, 13.2338, -1.5708, 46817
2652.62, 13.2333, -1.5708, 46815.7
2652.72, 13.2327, -1.5708, 46814.4
2652.82, 13.2321, -1.5708, 46813
2652.92, 13.2315, -1.5708, 46811.7
2653.02, 13.231, -1.5708, 46810.4
2653.12, 13.2304, -1.5708, 46809.1
2653.22, 13.2298, -1.5708, 46807.7
2653.32, 13.2292, -1.5708, 46806.4
2653.42, 13.2287, -1.5708, 46805.1
2653.52, 13.2281, -1.5708, 46803.8
2653.62, 13.2275, -1.5708, 46802.5
2653.72, 13.2269, -1.5708, 46801.1
2653.82, 13.2264, -1.5708, 46799.8
2653.92, 13.2258, -1.5708, 46798.5
2654.02, 13.2252, -1.5708, 46797.2
2654.12, 13.2247, -1.5708, 46795.8
2654.22, 13.2241, -1.5708, 46794.5
2654.32, 13.2235, -1.5708, 46793.2
2654.42, 13.2229, -1.5708, 46791.9
2654.52, 13.2224, -1.5708, 46790.6
2654.62, 13.2218, -1.5708, 46789.2
2654.72, 13.2212, -1.5708, 46787.9
2654.82, 13.2206, -1.5708, 46786.6
2654.92, 13.2201, -1.5708, 46785.3
2655.02, 13.2195, -1.5708, 46783.9
2655.12, 13.2189, -1.5708, 46782.6
2655.22, 13.2183, -1.5708, 46781.3
2655.32, 13.2178, -1.5708, 46780
2655.42, 13.2172, -1.5708, 46778.7
2655.52, 13.2166, -1.5708, 46777.3
2655.62, 13.2161, -1.5708, 46776
2655.72, 13.2155, -1.5708, 46774.7
2655.82, 13.2149, -1.5708, 46773.4
2655.92, 13.2143, -1.5708, 46772
2656.02, 13.2138, -1.5708, 46770.7
2656.12, 13.2132, -1.5708, 46769.4
2656.22, 13.2126, -1.5708, 46768.1
2656.32, 13.212, -1.5708, 46766.8
2656.42, 13.2115, -1.5708, 46765.4
2656.52, 13.2109, -1.5708, 46764.1
2656.62, 13.2103, -1.5708, 46762.8
2656.72, 13.2098, -1.5708, 46761.5
2656.82, 13.2092, -1.5708, 46760.2
2656.92, 13.2086, -1.5708, 46758.8
2657.02, 13.208, -1.5708, 46757.5
2657.12, 13.2075, -1.5708, 46756.2
2657.22, 13.2069, -1.5708, 46754.9
2657.32, 13.2063, -1.5708, 46753.6
2657.42, 13.2057, -1.5708, 46752.2
2657.52, 13.2052, -1.5708, 46750.9
2657.62, 13.2046, -1.5708, 46749.6
2657.72, 13.204, -1.5708, 46748.3
2657.82, 13.2035, -1.5708, 46747
2657.92, 13.2029, -1.5708, 46745.6
2658.02, 13.2023, -1.5708, 46744.3
2658.12, 13.2017, -1.5708, 46743
2658.22, 13.2012, -1.5708, 46741.7
2658.32, 13.2006, -1.5708, 46740.3
2658.42, 13.2, -1.5708, 46739
2658.52, 13.1995, -1.5708, 46737.7
2658.62, 13.1989, -1.5708, 46736.4
2658.72, 13.1983, -1.5708, 46735.1
2658.82, 13.1977, -1.5708, 46733.7
2658.92, 13.1972, -1.5708, 46732.4
2659.02, 13.1966, -1.5708, 46731.1
2659.12, 13.196, -1.5708, 46729.8
2659.22, 13.1955, -1.5708, 46728.5
2659.32, 13.1949, -1.5708, 46727.2
2659.42, 13.1943, -1.5708, 46725.8
2659.52, 13.1937, -1.5708, 46724.5
2659.62, 13.1932, -1.5708, 46723.2
2659.72, 13.1926, -1.5708, 46721.9
2659.82, 13.192, -1.5708, 46720.6
2659.92, 13.1915, -1.5708, 46719.2
2660.02, 13.1909, -1.5708, 46717.9
2660.12, 13.1903, -1.5708, 46716.6
2660.22, 13.1898, -1.5708, 46715.3
2660.32, 13.1892, -1.5708, 46714
2660.42, 13.1886, -1.5708, 46712.6
2660.52, 13.188, -1.5708, 46711.3
2660.62, 13.1875, -1.5708, 46710
2660.72, 13.1869, -1.5708, 46708.7
2660.82, 13.1863, -1.5708, 46707.4
2660.92, 13.1858, -1.5708, 46706
2661.02, 13.1852, -1.5708, 46704.7
2661.12, 13.1846, -1.5708, 46703.4
2661.22, 13.184, -1.5708, 46702.1
2661.32, 13.1835, -1.5708, 46700.8
2661.42, 13.1829, -1.5708, 46699.5
2661.52, 13.1823, -1.5708, 46698.1
2661.62, 13.1818, -1.5708, 46696.8
2661.72, 13.1812, -1.5708, 46695.5
2661.82, 13.1806, -1.5708, 46694.2
2661.92, 13.1801, -1.5708, 46692.9
2662.02, 13.1795, -1.5708, 46691.5
2662.12, 13.1789, -1.5708, 46690.2
2662.22, 13.1784, -1.5708, 46688.9
2662.32, 13.1778, -1.5708, 46687.6
2662.42, 13.1772, -1.5708, 46686.3
2662.52, 13.1766, -1.5708, 46685
2662.62, 13.1761, -1.5708, 46683.6
2662.72, 13.1755, -1.5708, 46682.3
2662.82, 13.1749, -1.5708, 46681
2662.92, 13.1744, -1.5708, 46679.7
2663.02, 13.1738, -1.5708, 46678.4
2663.12, 13.1732, -1.5708, 46677.1
2663.22, 13.1727, -1.5708, 46675.7
2663.32, 13.1721, -1.5708, 46674.4
2663.42, 13.1715, -1.5708, 46673.1
2663.52, 13.171, -1.5708, 46671.8
2663.62, 13.1704, -1.5708, 46670.5
2663.72, 13.1698, -1.5708, 46669.1
2663.82, 13.1692, -1.5708, 46667.8
2663.92, 13.1687, -1.5708, 46666.5
2664.02, 13.1681, -1.5708, 46665.2
2664.12, 13.1675, -1.5708, 46663.9
2664.22, 13.167, -1.5708, 46662.6
2664.32, 13.1664, -1.5708, 46661.2
2664.42, 13.1658, -1.5708, 46659.9
2664.52, 13.1653, -1.5708, 46658.6
2664.62, 13.1647, -1.5708, 46657.3
2664.72, 13.1641, -1.5708, 46656
2664.82, 13.1636, -1.5708, 46654.7
2664.92, 13.163, -1.5708, 46653.3
2665.02, 13.1624, -1.5708, 46652
2665.12, 13.1619, -1.5708, 46650.7
2665.22, 13.1613, -1.5708, 46649.4
2665.32, 13.1607, -1.5708, 46648.1
2665.42, 13.1601, -1.5708, 46646.8
2665.52, 13.1596, -1.5708, 46645.5
2665.62, 13.159, -1.5708, 46644.1
2665.72, 13.1584, -1.5708, 46642.8
2665.82, 13.1579, -1.5708, 46641.5
2665.92, 13.1573, -1.5708, 46640.2
2666.02, 13.1567, -1.5708, 46638.9
2666.12, 13.1562, -1.5708, 46637.6
2666.22, 13.1556, -1.5708, 46636.2
2666.32, 13.155, -1.5708, 46634.9
2666.42, 13.1545, -1.5708, 46633.6
2666.52, 13.1539, -1.5708, 46632.3
2666.62, 13.1533, -1.5708, 46631
2666.72, 13.1528, -1.5708, 46629.7
2666.82, 13.1522, -1.5708, 46628.3
2666.92, 13.1516, -1.5708, 46627
2667.02, 13.1511, -1.5708, 46625.7
2667.12, 13.1505, -1.5708, 46624.4
2667.22, 13.1499, -1.5708, 46623.1
2667.32, 13.1494, -1.5708, 46621.8
2667.42, 13.1488, -1.5708, 46620.5
2667.52, 13.1482, -1.5708, 46619.1
2667.62, 13.1477, -1.5708, 46617.8
2667.72, 13.1471, -1.5708, 46616.5
2667.82, 13.1465, -1.5708, 46615.2
2667.92, 13.146, -1.5708, 46613.9
2668.02, 13.1454, -1.5708, 46612.6
2668.12, 13.1448, -1.5708, 46611.3
2668.22, 13.1443, -1.5708, 46609.9
2668.32, 13.1437, -1.5708, 46608.6
2668.42, 13.1431, -1.5708, 46607.3
2668.52, 13.1426, -1.5708, 46606
2668.62, 13.142, -1.5708, 46604.7
2668.72, 13.1414, -1.5708, 46603.4
2668.82, 13.1409, -1.5708, 46602.1
2668.92, 13.1403, -1.5708, 46600.7
2669.02, 13.1397, -1.5708, 46599.4
2669.12, 13.1392, -1.5708, 46598.1
2669.22, 13.1386, -1.5708, 46596.8
2669.32, 13.138, -1.5708, 46595.5
2669.42, 13.1375, -1.5708, 46594.2
2669.52, 13.1369, -1.5708, 46592.9
2669.62, 13.1363, -1.5708, 46591.5
2669.72, 13.1358, -1.5708, 46590.2
2669.82, 13.1352, -1.5708, 46588.9
2669.92, 13.1346, -1.5708, 46587.6
2670.02, 13.1341, -1.5708, 46586.3
2670.12, 13.1335, -1.5708, 46585
2670.22, 13.1329, -1.5708, 46583.7
2670.32, 13.1324, -1.5708, 46582.4
2670.42, 13.1318, -1.5708, 46581
2670.52, 13.1312, -1.5708, 46579.7
2670.62, 13.1307, -1.5708, 46578.4
2670.72, 13.1301, -1.5708, 46577.1
2670.82, 13.1295, -1.5708, 46575.8
2670.92, 13.129, -1.5708, 46574.5
2671.02, 13.1284, -1.5708, 46573.2
2671.12, 13.1279, -1.5708, 46571.8
2671.22, 13.1273, -1.5708, 46570.5
2671.32, 13.1267, -1.5708, 46569.2
2671.42, 13.1262, -1.5708, 46567.9
2671.52, 13.1256, -1.5708, 46566.6
2671.62, 13.125, -1.5708, 46565.3
2671.72, 13.1245, -1.5708, 46564
2671.82, 13.1239, -1.5708, 46562.7
2671.92, 13.1233, -1.5708, 46561.3
2672.02, 13.1228, -1.5708, 46560
2672.12, 13.1222, -1.5708, 46558.7
2672.22, 13.1216, -1.5708, 46557.4
2672.32, 13.1211, -1.5708, 46556.1
2672.42, 13.1205, -1.5708, 46554.8
2672.52, 13.1199, -1.5708, 46553.5
2672.62, 13.1194, -1.5708, 46552.2
2672.72, 13.1188, -1.5708, 46550.9
2672.82, 13.1183, -1.5708, 46549.5
2672.92, 13.1177, -1.5708, 46548.2
2673.02, 13.1171, -1.5708, 46546.9
2673.12, 13.1166, -1.5708, 46545.6
2673.22, 13.116, -1.5708, 46544.3
2673.32, 13.1154, -1.5708, 46543
2673.42, 13.1149, -1.5708, 46541.7
2673.52, 13.1143, -1.5708, 46540.4
2673.62, 13.1137, -1.5708, 46539
2673.72, 13.1132, -1.5708, 46537.7
2673.82, 13.1126, -1.5708, 46536.4
2673.92, 13.112, -1.5708, 46535.1
2674.02, 13.1115, -1.5708, 46533.8
2674.12, 13.1109, -1.5708, 46532.5
2674.22, 13.1104, -1.5708, 46531.2
2674.32, 13.1098, -1.5708, 46529.9
2674.42, 13.1092, -1.5708, 46528.6
2674.52, 13.1087, -1.5708, 46527.2
2674.62, 13.1081, -1.5708, 46525.9
2674.72, 13.1075, -1.5708, 46524.6
2674.82, 13.107, -1.5708, 46523.3
2674.92, 13.1064, -1.5708, 46522
2675.02, 13.1058, -1.5708, 46520.7
2675.12, 13.1053, -1.5708, 46519.4
2675.22, 13.1047, -1.5708, 46518.1
2675.32, 13.1042, -1.5708, 46516.8
2675.42, 13.1036, -1.5708, 46515.5
2675.52, 13.103, -1.5708, 46514.1
2675.62, 13.1025, -1.5708, 46512.8
2675.72, 13.1019, -1.5708, 46511.5
2675.82, 13.1013, -1.5708, 46510.2
2675.92, 13.1008, -1.5708, 46508.9
2676.02, 13.1002, -1.5708, 46507.6
2676.12, 13.0997, -1.5708, 46506.3
2676.22, 13.0991, -1.5708, 46505
2676.32, 13.0985, -1.5708, 46503.7
2676.42, 13.098, -1.5708, 46502.3
2676.52, 13.0974, -1.5708, 46501
2676.62, 13.0968, -1.5708, 46499.7
2676.72, 13.0963, -1.5708, 46498.4
2676.82, 13.0957, -1.5708, 46497.1
2676.92, 13.0952, -1.5708, 46495.8
2677.02, 13.0946, -1.5708, 46494.5
2677.12, 13.094, -1.5708, 46493.2
2677.22, 13.0935, -1.5708, 46491.9
2677.32, 13.0929, -1.5708, 46490.6
2677.42, 13.0923, -1.5708, 46489.3
2677.52, 13.0918, -1.5708, 46487.9
2677.62, 13.0912, -1.5708, 46486.6
2677.72, 13.0907, -1.5708, 46485.3
2677.82, 13.0901, -1.5708, 46484
2677.92, 13.0895, -1.5708, 46482.7
2678.02, 13.089, -1.5708, 46481.4
2678.12, 13.0884, -1.5708, 46480.1
2678.22, 13.0878, -1.5708, 46478.8
2678.32, 13.0873, -1.5708, 46477.5
2678.42, 13.0867, -1.5708, 46476.2
2678.52, 13.0862, -1.5708, 46474.9
2678.62, 13.0856, -1.5708, 46473.5
2678.72, 13.085, -1.5708, 46472.2
2678.82, 13.0845, -1.5708, 46470.9
2678.92, 13.0839, -1.5708, 46469.6
2679.02, 13.0834, -1.5708, 46468.3
2679.12, 13.0828, -1.5708, 46467
2679.22, 13.0822, -1.5708, 46465.7
2679.32, 13.0817, -1.5708, 46464.4
2679.42, 13.0811, -1.5708, 46463.1
2679.52, 13.0805, -1.5708, 46461.8
2679.62, 13.08, -1.5708, 46460.5
2679.72, 13.0794, -1.5708, 46459.2
2679.82, 13.0789, -1.5708, 46457.8
2679.92, 13.0783, -1.5708, 46456.5
2680.02, 13.0777, -1.5708, 46455.2
2680.12, 13.0772, -1.5708, 46453.9
2680.22, 13.0766, -1.5708, 46452.6
2680.32, 13.0761, -1.5708, 46451.3
2680.42, 13.0755, -1.5708, 46450
2680.52, 13.0749, -1.5708, 46448.7
2680.62, 13.0744, -1.5708, 46447.4
2680.72, 13.0738, -1.5708, 46446.1
2680.82, 13.0733, -1.5708, 46444.8
2680.92, 13.0727, -1.5708, 46443.5
2681.02, 13.0721, -1.5708, 46442.2
2681.12, 13.0716, -1.5708, 46440.9
2681.22, 13.071, -1.5708, 46439.5
2681.32, 13.0705, -1.5708, 46438.2
2681.42, 13.0699, -1.5708, 46436.9
2681.52, 13.0693, -1.5708, 46435.6
2681.62, 13.0688, -1.5708, 46434.3
2681.72, 13.0682, -1.5708, 46433
2681.82, 13.0677, -1.5708, 46431.7
2681.92, 13.0671, -1.5708, 46430.4
2682.02, 13.0665, -1.5708, 46429.1
2682.12, 13.066, -1.5708, 46427.8
2682.22, 13.0654, -1.5708, 46426.5
2682.32, 13.0649, -1.5708, 46425.2
2682.42, 13.0643, -1.5708, 46423.9
2682.52, 13.0637, -1.5708, 46422.6
2682.62, 13.0632, -1.5708, 46421.3
2682.72, 13.0626, -1.5708, 46419.9
2682.82, 13.0621, -1.5708, 46418.6
2682.92, 13.0615, -1.5708, 46417.3
2683.02, 13.0609, -1.5708, 46416
2683.12, 13.0604, -1.5708, 46414.7
2683.22, 13.0598, -1.5708, 46413.4
2683.32, 13.0593, -1.5708, 46412.1
2683.42, 13.0587, -1.5708, 46410.8
2683.52, 13.0581, -1.5708, 46409.5
2683.62, 13.0576, -1.5708, 46408.2
2683.72, 13.057, -1.5708, 46406.9
2683.82, 13.0565, -1.5708, 46405.6
2683.92, 13.0559, -1.5708, 46404.3
2684.02, 13.0553, -1.5708, 46403
2684.12, 13.0548, -1.5708, 46401.7
2684.22, 13.0542, -1.5708, 46400.4
2684.32, 13.0537, -1.5708, 46399.1
2684.42, 13.0531, -1.5708, 46397.7
2684.52, 13.0525, -1.5708, 46396.4
2684.62, 13.052, -1.5708, 46395.1
2684.72, 13.0514, -1.5708, 46393.8
2684.82, 13.0509, -1.5708, 46392.5
2684.92, 13.0503, -1.5708, 46391.2
2685.02, 13.0498, -1.5708, 46389.9
2685.12, 13.0492, -1.5708, 46388.6
2685.22, 13.0486, -1.5708, 46387.3
2685.32, 13.0481, -1.5708, 46386
2685.42, 13.0475, -1.5708, 46384.7
2685.52, 13.047, -1.5708, 46383.4
2685.62, 13.0464, -1.5708, 46382.1
2685.72, 13.0458, -1.5708, 46380.8
2685.82, 13.0453, -1.5708, 46379.5
2685.92, 13.0447, -1.5708, 46378.2
2686.02, 13.0442, -1.5708, 46376.9
2686.12, 13.0436, -1.5708, 46375.6
2686.22, 13.0431, -1.5708, 46374.3
2686.32, 13.0425, -1.5708, 46373
2686.42, 13.0419, -1.5708, 46371.7
2686.52, 13.0414, -1.5708, 46370.3
2686.62, 13.0408, -1.5708, 46369
2686.72, 13.0403, -1.5708, 46367.7
2686.82, 13.0397, -1.5708, 46366.4
2686.92, 13.0392, -1.5708, 46365.1
2687.02, 13.0386, -1.5708, 46363.8
2687.12, 13.038, -1.5708, 46362.5
2687.22, 13.0375, -1.5708, 46361.2
2687.32, 13.0369, -1.5708, 46359.9
2687.42, 13.0364, -1.5708, 46358.6
2687.52, 13.0358, -1.5708, 46357.3
2687.62, 13.0353, -1.5708, 46356
2687.72, 13.0347, -1.5708, 46354.7
2687.82, 13.0341, -1.5708, 46353.4
2687.92, 13.0336, -1.5708, 46352.1
2688.02, 13.033, -1.5708, 46350.8
2688.12, 13.0325, -1.5708, 46349.5
2688.22, 13.0319, -1.5708, 46348.2
2688.32, 13.0314, -1.5708, 46346.9
2688.42, 13.0308, -1.5708, 46345.6
2688.52, 13.0302, -1.5708, 46344.3
2688.62, 13.0297, -1.5708, 46343
2688.72, 13.0291, -1.5708, 46341.7
2688.82, 13.0286, -1.5708, 46340.4
2688.92, 13.028, -1.5708, 46339.1
2689.02, 13.0275, -1.5708, 46337.8
2689.12, 13.0269, -1.5708, 46336.5
2689.22, 13.0263, -1.5708, 46335.2
2689.32, 13.0258, -1.5708, 46333.9
2689.42, 13.0252, -1.5708, 46332.5
2689.52, 13.0247, -1.5708, 46331.2
2689.62, 13.0241, -1.5708, 46329.9
2689.72, 13.0236, -1.5708, 46328.6
2689.82, 13.023, -1.5708, 46327.3
2689.92, 13.0224, -1.5708, 46326
2690.02, 13.0219, -1.5708, 46324.7
2690.12, 13.0213, -1.5708, 46323.4
2690.22, 13.0208, -1.5708, 46322.1
2690.32, 13.0202, -1.5708, 46320.8
2690.42, 13.0197, -1.5708, 46319.5
2690.52, 13.0191, -1.5708, 46318.2
2690.62, 13.0186, -1.5708, 46316.9
2690.72, 13.018, -1.5708, 46315.6
2690.82, 13.0174, -1.5708, 46314.3
2690.92, 13.0169, -1.5708, 46313
2691.02, 13.0163, -1.5708, 46311.7
2691.12, 13.0158, -1.5708, 46310.4
2691.22, 13.0152, -1.5708, 46309.1
2691.32, 13.0147, -1.5708, 46307.8
2691.42, 13.0141, -1.5708, 46306.5
2691.52, 13.0136, -1.5708, 46305.2
2691.62, 13.013, -1.5708, 46303.9
2691.72, 13.0124, -1.5708, 46302.6
2691.82, 13.0119, -1.5708, 46301.3
2691.92, 13.0113, -1.5708, 46300
2692.02, 13.0108, -1.5708, 46298.7
2692.12, 13.0102, -1.5708, 46297.4
2692.22, 13.0097, -1.5708, 46296.1
2692.32, 13.0091, -1.5708, 46294.8
2692.42, 13.0086, -1.5708, 46293.5
2692.52, 13.008, -1.5708, 46292.2
2692.62, 13.0075, -1.5708, 46290.9
2692.72, 13.0069, -1.5708, 46289.6
2692.82, 13.0063, -1.5708, 46288.3
2692.92, 13.0058, -1.5708, 46287
2693.02, 13.0052, -1.5708, 46285.7
2693.12, 13.0047, -1.5708, 46284.4
2693.22, 13.0041, -1.5708, 46283.1
2693.32, 13.0036, -1.5708, 46281.8
2693.42, 13.003, -1.5708, 46280.5
2693.52, 13.0025, -1.5708, 46279.2
2693.62, 13.0019, -1.5708, 46277.9
2693.72, 13.0013, -1.5708, 46276.6
2693.82, 13.0008, -1.5708, 46275.3
2693.92, 13.0002, -1.5708, 46274
2694.02, 12.9997, -1.5708, 46272.7
2694.12, 12.9991, -1.5708, 46271.4
2694.22, 12.9986, -1.5708, 46270.1
2694.32, 12.998, -1.5708, 46268.8
2694.42, 12.9975, -1.5708, 46267.5
2694.52, 12.9969, -1.5708, 46266.2
2694.62, 12.9964, -1.5708, 46264.9
2694.72, 12.9958, -1.5708, 46263.6
2694.82, 12.9953, -1.5708, 46262.3
2694.92, 12.9947, -1.5708, 46261
2695.02, 12.9941, -1.5708, 46259.7
2695.12, 12.9936, -1.5708, 46258.4
2695.22, 12.993, -1.5708, 46257.1
2695.32, 12.9925, -1.5708, 46255.8
2695.42, 12.9919, -1.5708, 46254.5
2695.52, 12.9914, -1.5708, 46253.2
2695.62, 12.9908, -1.5708, 46251.9
2695.72, 12.9903, -1.5708, 46250.6
2695.82, 12.9897, -1.5708, 46249.3
2695.92, 12.9892, -1.5708, 46248
2696.02, 12.9886, -1.5708, 46246.7
2696.12, 12.9881, -1.5708, 46245.4
2696.22, 12.9875, -1.5708, 46244.1
2696.32, 12.987, -1.5708, 46242.8
2696.42, 12.9864, -1.5708, 46241.5
2696.52, 12.9858, -1.5708, 46240.2
2696.62, 12.9853, -1.5708, 46238.9
2696.72, 12.9847, -1.5708, 46237.6
2696.82, 12.9842, -1.5708, 46236.3
2696.92, 12.9836, -1.5708, 46235
2697.02, 12.9831, -1.5708, 46233.7
2697.12, 12.9825, -1.5708, 46232.4
2697.22, 12.982, -1.5708, 46231.1
2697.32, 12.9814, -1.5708, 46229.8
2697.42, 12.9809, -1.5708, 46228.5
2697.52, 12.9803, -1.5708, 46227.2
2697.62, 12.9798, -1.5708, 46225.9
2697.72, 12.9792, -1.5708, 46224.6
2697.82, 12.9787, -1.5708, 46223.3
2697.92, 12.9781, -1.5708, 46222
2698.02, 12.9776, -1.5708, 46220.7
2698.12, 12.977, -1.5708, 46219.4
2698.22, 12.9765, -1.5708, 46218.1
2698.32, 12.9759, -1.5708, 46216.8
2698.42, 12.9753, -1.5708, 46215.5
2698.52, 12.9748, -1.5708, 46214.2
2698.62, 12.9742, -1.5708, 46213
2698.72, 12.9737, -1.5708, 46211.7
2698.82, 12.9731, -1.5708, 46210.4
2698.92, 12.9726, -1.5708, 46209.1
2699.02, 12.972, -1.5708, 46207.8
2699.12, 12.9715, -1.5708, 46206.5
2699.22, 12.9709, -1.5708, 46205.2
2699.32, 12.9704, -1.5708, 46203.9
2699.42, 12.9698, -1.5708, 46202.6
2699.52, 12.9693, -1.5708, 46201.3
2699.62, 12.9687, -1.5708, 46200
2699.72, 12.9682, -1.5708, 46198.7
2699.82, 12.9676, -1.5708, 46197.4
2699.92, 12.9671, -1.5708, 46196.1
2700.02, 12.9665, -1.5708, 46194.8
2700.12, 12.966, -1.5708, 46193.5
2700.22, 12.9654, -1.5708, 46192.2
2700.32, 12.9649, -1.5708, 46190.9
2700.42, 12.9643, -1.5708, 46189.6
2700.52, 12.9638, -1.5708, 46188.3
2700.62, 12.9632, -1.5708, 46187
2700.72, 12.9627, -1.5708, 46185.7
2700.82, 12.9621, -1.5708, 46184.4
2700.92, 12.9616, -1.5708, 46183.1
2701.02, 12.961, -1.5708, 46181.8
2701.12, 12.9605, -1.5708, 46180.5
2701.22, 12.9599, -1.5708, 46179.2
2701.32, 12.9594, -1.5708, 46177.9
2701.42, 12.9588, -1.5708, 46176.6
2701.52, 12.9583, -1.5708, 46175.4
2701.62, 12.9577, -1.5708, 46174.1
2701.72, 12.9572, -1.5708, 46172.8
2701.82, 12.9566, -1.5708, 46171.5
2701.92, 12.9561, -1.5708, 46170.2
2702.02, 12.9555, -1.5708, 46168.9
2702.12, 12.955, -1.5708, 46167.6
2702.22, 12.9544, -1.5708, 46166.3
2702.32, 12.9539, -1.5708, 46165
2702.42, 12.9533, -1.5708, 46163.7
2702.52, 12.9528, -1.5708, 46162.4
2702.62, 12.9522, -1.5708, 46161.1
2702.72, 12.9517, -1.5708, 46159.8
2702.82, 12.9511, -1.5708, 46158.5
2702.92, 12.9506, -1.5708, 46157.2
2703.02, 12.95, -1.5708, 46155.9
2703.12, 12.9495, -1.5708, 46154.6
2703.22, 12.9489, -1.5708, 46153.3
2703.32, 12.9484, -1.5708, 46152
2703.42, 12.9478, -1.5708, 46150.7
2703.52, 12.9473, -1.5708, 46149.4
2703.62, 12.9467, -1.5708, 46148.2
2703.72, 12.9462, -1.5708, 46146.9
2703.82, 12.9456, -1.5708, 46145.6
2703.92, 12.9451, -1.5708, 46144.3
2704.02, 12.9445, -1.5708, 46143
2704.12, 12.944, -1.5708, 46141.7
2704.22, 12.9434, -1.5708, 46140.4
2704.32, 12.9429, -1.5708, 46139.1
2704.42, 12.9423, -1.5708, 46137.8
2704.52, 12.9418, -1.5708, 46136.5
2704.62, 12.9412, -1.5708, 46135.2
2704.72, 12.9407, -1.5708, 46133.9
2704.82, 12.9401, -1.5708, 46132.6
2704.92, 12.9396, -1.5708, 46131.3
2705.02, 12.939, -1.5708, 46130
2705.12, 12.9385, -1.5708, 46128.7
2705.22, 12.9379, -1.5708, 46127.4
2705.32, 12.9374, -1.5708, 46126.1
2705.42, 12.9368, -1.5708, 46124.9
2705.52, 12.9363, -1.5708, 46123.6
2705.62, 12.9357, -1.5708, 46122.3
2705.72, 12.9352, -1.5708, 46121
2705.82, 12.9346, -1.5708, 46119.7
2705.92, 12.9341, -1.5708, 46118.4
2706.02, 12.9335, -1.5708, 46117.1
2706.12, 12.933, -1.5708, 46115.8
2706.22, 12.9324, -1.5708, 46114.5
2706.32, 12.9319, -1.5708, 46113.2
2706.42, 12.9313, -1.5708, 46111.9
2706.52, 12.9308, -1.5708, 46110.6
2706.62, 12.9302, -1.5708, 46109.3
2706.72, 12.9297, -1.5708, 46108
2706.82, 12.9291, -1.5708, 46106.7
2706.92, 12.9286, -1.5708, 46105.5
2707.02, 12.928, -1.5708, 46104.2
2707.12, 12.9275, -1.5708, 46102.9
2707.22, 12.9269, -1.5708, 46101.6
2707.32, 12.9264, -1.5708, 46100.3
2707.42, 12.9258, -1.5708, 46099
2707.52, 12.9253, -1.5708, 46097.7
2707.62, 12.9248, -1.5708, 46096.4
2707.72, 12.9242, -1.5708, 46095.1
2707.82, 12.9237, -1.5708, 46093.8
2707.92, 12.9231, -1.5708, 46092.5
2708.02, 12.9226, -1.5708, 46091.2
2708.12, 12.922, -1.5708, 46089.9
2708.22, 12.9215, -1.5708, 46088.7
2708.32, 12.9209, -1.5708, 46087.4
2708.42, 12.9204, -1.5708, 46086.1
2708.52, 12.9198, -1.5708, 46084.8
2708.62, 12.9193, -1.5708, 46083.5
2708.72, 12.9187, -1.5708, 46082.2
2708.82, 12.9182, -1.5708, 46080.9
2708.92, 12.9176, -1.5708, 46079.6
2709.02, 12.9171, -1.5708, 46078.3
2709.12, 12.9165, -1.5708, 46077
2709.22, 12.916, -1.5708, 46075.7
2709.32, 12.9154, -1.5708, 46074.4
2709.42, 12.9149, -1.5708, 46073.2
2709.52, 12.9144, -1.5708, 46071.9
2709.62, 12.9138, -1.5708, 46070.6
2709.72, 12.9133, -1.5708, 46069.3
2709.82, 12.9127, -1.5708, 46068
2709.92, 12.9122, -1.5708, 46066.7
2710.02, 12.9116, -1.5708, 46065.4
2710.12, 12.9111, -1.5708, 46064.1
2710.22, 12.9105, -1.5708, 46062.8
2710.32, 12.91, -1.5708, 46061.5
2710.42, 12.9094, -1.5708, 46060.2
2710.52, 12.9089, -1.5708, 46058.9
2710.62, 12.9083, -1.5708, 46057.7
2710.72, 12.9078, -1.5708, 46056.4
2710.82, 12.9072, -1.5708, 46055.1
2710.92, 12.9067, -1.5708, 46053.8
2711.02, 12.9062, -1.5708, 46052.5
2711.12, 12.9056, -1.5708, 46051.2
2711.22, 12.9051, -1.5708, 46049.9
2711.32, 12.9045, -1.5708, 46048.6
2711.42, 12.904, -1.5708, 46047.3
2711.52, 12.9034, -1.5708, 46046
2711.62, 12.9029, -1.5708, 46044.8
2711.72, 12.9023, -1.5708, 46043.5
2711.82, 12.9018, -1.5708, 46042.2
2711.92, 12.9012, -1.5708, 46040.9
2712.02, 12.9007, -1.5708, 46039.6
2712.12, 12.9002, -1.5708, 46038.3
2712.22, 12.8996, -1.5708, 46037
2712.32, 12.8991, -1.5708, 46035.7
2712.42, 12.8985, -1.5708, 46034.4
